chr	start	end	value
Chr12	720000	725000	17
Chr12	725000	730000	23
Chr12	730000	735000	37
Chr12	735000	740000	22
Chr12	740000	745000	31
Chr12	745000	750000	20
Chr12	750000	755000	14
Chr12	755000	760000	41
Chr12	760000	765000	31
Chr12	765000	770000	31
Chr12	770000	775000	13
Chr12	775000	780000	28
Chr12	780000	785000	26
Chr12	785000	790000	76
Chr12	790000	795000	32
Chr12	795000	800000	58
Chr12	800000	805000	22
Chr12	805000	810000	20
Chr12	810000	815000	27
Chr12	815000	820000	35
Chr12	820000	825000	26
Chr12	825000	830000	18
Chr12	830000	835000	18
Chr12	835000	840000	23
Chr12	840000	845000	34
Chr12	845000	850000	47
Chr12	850000	855000	21
Chr12	855000	860000	23
Chr12	860000	865000	64
Chr12	865000	870000	46
Chr12	870000	875000	31
Chr12	875000	880000	31
Chr12	880000	885000	28
Chr12	885000	890000	57
Chr12	890000	895000	70
Chr12	895000	900000	27
Chr12	900000	905000	18
Chr12	905000	910000	24
Chr12	910000	915000	32
Chr12	915000	920000	47
Chr12	920000	925000	27
Chr12	925000	930000	35
Chr12	930000	935000	23
Chr12	935000	940000	23
Chr12	940000	945000	14
Chr12	945000	950000	35
Chr12	950000	955000	22
Chr12	955000	960000	23
Chr12	960000	965000	15
Chr12	965000	970000	24
Chr12	970000	975000	35
Chr12	975000	980000	28
Chr12	980000	985000	37
Chr12	985000	990000	28
Chr12	990000	995000	19
Chr12	995000	1000000	29
Chr12	1000000	1005000	35
Chr12	1005000	1010000	38
Chr12	1010000	1015000	17
Chr12	1015000	1020000	46
Chr12	1020000	1025000	40
Chr12	1025000	1030000	36
Chr12	1030000	1035000	20
Chr12	1035000	1040000	24
Chr12	1040000	1045000	29
Chr12	1045000	1050000	28
Chr12	1050000	1055000	26
Chr12	1055000	1060000	33
Chr12	1060000	1065000	14
Chr12	1065000	1070000	19
Chr12	1070000	1075000	32
Chr12	1075000	1080000	48
Chr12	1080000	1085000	33
Chr12	1085000	1090000	75
Chr12	1090000	1095000	20
Chr12	1095000	1100000	30
Chr12	1100000	1105000	21
Chr12	1105000	1110000	46
Chr12	1110000	1115000	25
Chr12	1115000	1120000	5
Chr12	1120000	1125000	0
Chr12	1125000	1130000	0
Chr12	1130000	1135000	0
Chr12	1135000	1140000	0
Chr12	1140000	1145000	0
Chr12	1145000	1150000	24
Chr12	1150000	1155000	36
Chr12	1155000	1160000	35
Chr12	1160000	1165000	50
Chr12	1165000	1170000	35
Chr12	1170000	1175000	29
Chr12	1175000	1180000	14
Chr12	1180000	1185000	19
Chr12	1185000	1190000	43
Chr12	1190000	1195000	11
Chr12	1195000	1200000	47
Chr12	1200000	1205000	37
Chr12	1205000	1210000	55
Chr12	1210000	1215000	37
Chr12	1215000	1220000	22
Chr12	1220000	1225000	35
Chr12	1225000	1230000	35
Chr12	1230000	1235000	14
Chr12	1235000	1240000	0
Chr12	1240000	1245000	34
Chr12	1245000	1250000	45
Chr12	1250000	1255000	22
Chr12	1255000	1260000	25
Chr12	1260000	1265000	37
Chr12	1265000	1270000	11
Chr12	1270000	1275000	23
Chr12	1275000	1280000	37
Chr12	1280000	1285000	25
Chr12	1285000	1290000	46
Chr12	1290000	1295000	16
Chr12	1295000	1300000	20
Chr12	1300000	1305000	18
Chr12	1305000	1310000	18
Chr12	1310000	1315000	26
Chr12	1315000	1320000	36
Chr12	1320000	1325000	23
Chr12	1325000	1330000	5
Chr12	1330000	1335000	6
Chr12	1335000	1340000	60
Chr12	1340000	1345000	42
Chr12	1345000	1350000	32
Chr12	1350000	1355000	18
Chr12	1355000	1360000	34
Chr12	1360000	1365000	32
Chr12	1365000	1370000	31
Chr12	1370000	1375000	26
Chr12	1375000	1380000	36
Chr12	1380000	1385000	21
Chr12	1385000	1390000	51
Chr12	1390000	1395000	21
Chr12	1395000	1400000	17
Chr12	1400000	1405000	26
Chr12	1405000	1410000	40
Chr12	1410000	1415000	28
Chr12	1415000	1420000	40
Chr12	1420000	1425000	44
Chr12	1425000	1430000	33
Chr12	1430000	1435000	32
Chr12	1435000	1440000	34
Chr12	1440000	1445000	24
Chr12	1445000	1450000	18
Chr12	1450000	1455000	24
Chr12	1455000	1460000	27
Chr12	1460000	1465000	32
Chr12	1465000	1470000	46
Chr12	1470000	1475000	23
Chr12	1475000	1480000	27
Chr12	1480000	1485000	38
Chr12	1485000	1490000	21
Chr12	1490000	1495000	39
Chr12	1495000	1500000	16
Chr12	1500000	1505000	46
Chr12	1505000	1510000	53
Chr12	1510000	1515000	28
Chr12	1515000	1520000	31
Chr12	1520000	1525000	19
Chr12	1525000	1530000	20
Chr12	1530000	1535000	26
Chr12	1535000	1540000	17
Chr12	1540000	1545000	6
Chr12	1545000	1550000	38
Chr12	1550000	1555000	31
Chr12	1555000	1560000	37
Chr12	1560000	1565000	31
Chr12	1565000	1570000	19
Chr12	1570000	1575000	56
Chr12	1575000	1580000	9
Chr12	1580000	1585000	0
Chr12	1585000	1590000	0
Chr12	1590000	1595000	0
Chr12	1595000	1600000	0
Chr12	1600000	1605000	0
Chr12	1605000	1610000	0
Chr12	1610000	1615000	21
Chr12	1615000	1620000	38
Chr12	1620000	1625000	29
Chr12	1625000	1630000	23
Chr12	1630000	1635000	31
Chr12	1635000	1640000	23
Chr12	1640000	1645000	21
Chr12	1645000	1650000	24
Chr12	1650000	1655000	18
Chr12	1655000	1660000	27
Chr12	1660000	1665000	15
Chr12	1665000	1670000	26
Chr12	1670000	1675000	23
Chr12	1675000	1680000	14
Chr12	1680000	1685000	17
Chr12	1685000	1690000	14
Chr12	1690000	1695000	80
Chr12	1695000	1700000	21
Chr12	1700000	1705000	11
Chr12	1705000	1710000	40
Chr12	1710000	1715000	20
Chr12	1715000	1720000	26
Chr12	1720000	1725000	31
Chr12	1725000	1730000	37
Chr12	1730000	1735000	34
Chr12	1735000	1740000	32
Chr12	1740000	1745000	9
Chr12	1745000	1750000	6
Chr12	1750000	1755000	0
Chr12	1755000	1760000	6
Chr12	1760000	1765000	15
Chr12	1765000	1770000	27
Chr12	1770000	1775000	16
Chr12	1775000	1780000	47
Chr12	1780000	1785000	38
Chr12	1785000	1790000	25
Chr12	1790000	1795000	34
Chr12	1795000	1800000	32
Chr12	1800000	1805000	27
Chr12	1805000	1810000	5
Chr12	1810000	1815000	16
Chr12	1815000	1820000	23
Chr12	1820000	1825000	17
Chr12	1825000	1830000	37
Chr12	1830000	1835000	56
Chr12	1835000	1840000	24
Chr12	1840000	1845000	35
Chr12	1845000	1850000	27
Chr12	1850000	1855000	44
Chr12	1855000	1860000	40
Chr12	1860000	1865000	33
Chr12	1865000	1870000	23
Chr12	1870000	1875000	29
Chr12	1875000	1880000	11
Chr12	1880000	1885000	23
Chr12	1885000	1890000	24
Chr12	1890000	1895000	0
Chr12	1895000	1900000	27
Chr12	1900000	1905000	15
Chr12	1905000	1910000	19
Chr12	1910000	1915000	31
Chr12	1915000	1920000	35
Chr12	1920000	1925000	26
Chr12	1925000	1930000	12
Chr12	1930000	1935000	8
Chr12	1935000	1940000	31
Chr12	1940000	1945000	20
Chr12	1945000	1950000	35
Chr12	1950000	1955000	8
Chr12	1955000	1960000	18
Chr12	1960000	1965000	32
Chr12	1965000	1970000	46
Chr12	1970000	1975000	56
Chr12	1975000	1980000	16
Chr12	1980000	1985000	5
Chr12	1985000	1990000	18
Chr12	1990000	1995000	17
Chr12	1995000	2000000	34
Chr12	2000000	2005000	29
Chr12	2005000	2010000	15
Chr12	2010000	2015000	18
Chr12	2015000	2020000	15
Chr12	2020000	2025000	23
Chr12	2025000	2030000	32
Chr12	2030000	2035000	40
Chr12	2035000	2040000	18
Chr12	2040000	2045000	21
Chr12	2045000	2050000	18
Chr12	2050000	2055000	30
Chr12	2055000	2060000	21
Chr12	2060000	2065000	12
Chr12	2065000	2070000	30
Chr12	2070000	2075000	6
Chr12	2075000	2080000	33
Chr12	2080000	2085000	33
Chr12	2085000	2090000	0
Chr12	2090000	2095000	12
Chr12	2095000	2100000	33
Chr12	2100000	2105000	43
Chr12	2105000	2110000	35
Chr12	2110000	2115000	21
Chr12	2115000	2120000	17
Chr12	2120000	2125000	10
Chr12	2125000	2130000	23
Chr12	2130000	2135000	63
Chr12	2135000	2140000	29
Chr12	2140000	2145000	20
Chr12	2145000	2150000	44
Chr12	2150000	2155000	20
Chr12	2155000	2160000	18
Chr12	2160000	2165000	32
Chr12	2165000	2170000	31
Chr12	2170000	2175000	42
Chr12	2175000	2180000	23
Chr12	2180000	2185000	28
Chr12	2185000	2190000	21
Chr12	2190000	2195000	16
Chr12	2195000	2200000	37
Chr12	2200000	2205000	31
Chr12	2205000	2210000	40
Chr12	2210000	2215000	32
Chr12	2215000	2220000	28
Chr12	2220000	2225000	14
Chr12	2225000	2230000	20
Chr12	2230000	2235000	20
Chr12	2235000	2240000	43
Chr12	2240000	2245000	32
Chr12	2245000	2250000	26
Chr12	2250000	2255000	17
Chr12	2255000	2260000	34
Chr12	2260000	2265000	29
Chr12	2265000	2270000	21
Chr12	2270000	2275000	29
Chr12	2275000	2280000	33
Chr12	2280000	2285000	18
Chr12	2285000	2290000	30
Chr12	2290000	2295000	21
Chr12	2295000	2300000	32
Chr12	2300000	2305000	34
Chr12	2305000	2309148	5
Chr13	1	5000	8
Chr13	5000	10000	28
Chr13	10000	15000	22
Chr13	15000	20000	17
Chr13	20000	25000	6
Chr13	25000	30000	26
Chr13	30000	35000	41
Chr13	35000	40000	35
Chr13	40000	45000	18
Chr13	45000	50000	23
Chr13	50000	55000	25
Chr13	55000	60000	34
Chr13	60000	65000	42
Chr13	65000	70000	28
Chr13	70000	75000	26
Chr13	75000	80000	18
Chr13	80000	85000	23
Chr13	85000	90000	23
Chr13	90000	95000	42
Chr13	95000	100000	57
Chr13	100000	105000	59
Chr13	105000	110000	35
Chr13	110000	115000	56
Chr13	115000	120000	35
Chr13	120000	125000	15
Chr13	125000	130000	6
Chr13	130000	135000	26
Chr13	135000	140000	20
Chr13	140000	145000	36
Chr13	145000	150000	38
Chr13	150000	155000	8
Chr13	155000	160000	24
Chr13	160000	165000	15
Chr13	165000	170000	23
Chr13	170000	175000	63
Chr13	175000	180000	24
Chr13	180000	185000	26
Chr13	185000	190000	49
Chr13	190000	195000	49
Chr13	195000	200000	35
Chr13	200000	205000	26
Chr13	205000	210000	41
Chr13	210000	215000	44
Chr13	215000	220000	34
Chr13	220000	225000	22
Chr13	225000	230000	35
Chr13	230000	235000	26
Chr13	235000	240000	32
Chr13	240000	245000	29
Chr13	245000	250000	32
Chr13	250000	255000	38
Chr13	255000	260000	23
Chr13	260000	265000	17
Chr13	265000	270000	12
Chr13	270000	275000	5
Chr13	275000	280000	25
Chr13	280000	285000	11
Chr13	285000	290000	47
Chr13	290000	295000	25
Chr13	295000	300000	25
Chr13	300000	305000	29
Chr13	305000	310000	39
Chr13	310000	315000	17
Chr13	315000	320000	11
Chr13	320000	325000	9
Chr13	325000	330000	43
Chr13	330000	335000	25
Chr13	335000	340000	38
Chr13	340000	345000	26
Chr13	345000	350000	21
Chr13	350000	355000	41
Chr13	355000	360000	38
Chr13	360000	365000	36
Chr13	365000	370000	41
Chr13	370000	375000	13
Chr13	375000	380000	22
Chr13	380000	385000	20
Chr13	385000	390000	9
Chr13	390000	395000	0
Chr13	395000	400000	20
Chr13	400000	405000	32
Chr13	405000	410000	44
Chr13	410000	415000	38
Chr13	415000	420000	23
Chr13	420000	425000	19
Chr13	425000	430000	17
Chr13	430000	435000	18
Chr13	435000	440000	24
Chr13	440000	445000	9
Chr13	445000	450000	56
Chr13	450000	455000	20
Chr13	455000	460000	6
Chr13	460000	465000	21
Chr13	465000	470000	33
Chr13	470000	475000	32
Chr13	475000	480000	34
Chr13	480000	485000	21
Chr13	485000	490000	29
Chr13	490000	495000	46
Chr13	495000	500000	20
Chr13	500000	505000	16
Chr13	505000	510000	54
Chr13	510000	515000	33
Chr13	515000	520000	21
Chr13	520000	525000	12
Chr13	525000	530000	23
Chr13	530000	535000	14
Chr13	535000	540000	14
Chr13	540000	545000	21
Chr13	545000	550000	35
Chr13	550000	555000	25
Chr13	555000	560000	31
Chr13	560000	565000	25
Chr13	565000	570000	19
Chr13	570000	575000	26
Chr13	575000	580000	38
Chr13	580000	585000	61
Chr13	585000	590000	52
Chr13	590000	595000	11
Chr13	595000	600000	8
Chr13	600000	605000	40
Chr13	605000	610000	25
Chr13	610000	615000	40
Chr13	615000	620000	22
Chr13	620000	625000	23
Chr13	625000	630000	18
Chr13	630000	635000	32
Chr13	635000	640000	23
Chr13	640000	645000	26
Chr13	645000	650000	19
Chr13	650000	655000	38
Chr13	655000	660000	18
Chr13	660000	665000	35
Chr13	665000	670000	39
Chr13	670000	675000	29
Chr13	675000	680000	58
Chr13	680000	685000	11
Chr13	685000	690000	35
Chr13	690000	695000	40
Chr13	695000	700000	23
Chr13	700000	705000	33
Chr13	705000	710000	27
Chr13	710000	715000	9
Chr13	715000	720000	38
Chr13	720000	725000	31
Chr13	725000	730000	44
Chr13	730000	735000	37
Chr13	735000	740000	22
Chr13	740000	745000	20
Chr13	745000	750000	35
Chr13	750000	755000	34
Chr13	755000	760000	29
Chr13	760000	765000	26
Chr13	765000	770000	18
Chr13	770000	775000	36
Chr13	775000	780000	26
Chr13	780000	785000	29
Chr13	785000	790000	27
Chr13	790000	795000	35
Chr13	795000	800000	50
Chr13	800000	805000	28
Chr13	805000	810000	26
Chr13	810000	815000	38
Chr13	815000	820000	40
Chr13	820000	825000	35
Chr13	825000	830000	41
Chr13	830000	835000	24
Chr13	835000	840000	35
Chr13	840000	845000	16
Chr13	845000	850000	17
Chr13	850000	855000	30
Chr13	855000	860000	24
Chr13	860000	865000	47
Chr13	865000	870000	35
Chr13	870000	875000	50
Chr13	875000	880000	0
Chr13	880000	885000	36
Chr13	885000	890000	52
Chr13	890000	895000	33
Chr13	895000	900000	38
Chr13	900000	905000	48
Chr13	905000	910000	16
Chr13	910000	915000	43
Chr13	915000	920000	50
Chr13	920000	925000	25
Chr13	925000	930000	38
Chr13	930000	935000	41
Chr13	935000	940000	35
Chr13	940000	945000	42
Chr13	945000	950000	67
Chr13	950000	955000	34
Chr13	955000	960000	52
Chr13	960000	965000	42
Chr13	965000	970000	18
Chr13	970000	975000	30
Chr13	975000	980000	41
Chr13	980000	985000	43
Chr13	985000	990000	29
Chr13	990000	995000	12
Chr13	995000	1000000	11
Chr13	1000000	1005000	19
Chr13	1005000	1010000	5
Chr13	1010000	1015000	26
Chr13	1015000	1020000	39
Chr13	1020000	1025000	38
Chr13	1025000	1030000	19
Chr13	1030000	1035000	18
Chr13	1035000	1040000	15
Chr13	1040000	1045000	62
Chr13	1045000	1050000	42
Chr13	1050000	1055000	38
Chr13	1055000	1060000	36
Chr13	1060000	1065000	21
Chr13	1065000	1070000	55
Chr13	1070000	1075000	46
Chr13	1075000	1080000	27
Chr13	1080000	1085000	37
Chr13	1085000	1090000	31
Chr13	1090000	1095000	21
Chr13	1095000	1100000	39
Chr13	1100000	1105000	40
Chr13	1105000	1110000	23
Chr13	1110000	1115000	23
Chr13	1115000	1120000	22
Chr13	1120000	1125000	44
Chr13	1125000	1130000	44
Chr13	1130000	1135000	37
Chr13	1135000	1140000	56
Chr13	1140000	1145000	32
Chr13	1145000	1150000	42
Chr13	1150000	1155000	32
Chr13	1155000	1160000	33
Chr13	1160000	1165000	15
Chr13	1165000	1170000	33
Chr13	1170000	1175000	20
Chr13	1175000	1180000	17
Chr13	1180000	1185000	14
Chr13	1185000	1190000	17
Chr13	1190000	1195000	18
Chr13	1195000	1200000	17
Chr13	1200000	1205000	32
Chr13	1205000	1210000	24
Chr13	1210000	1215000	33
Chr13	1215000	1220000	24
Chr13	1220000	1225000	32
Chr13	1225000	1230000	35
Chr13	1230000	1235000	35
Chr13	1235000	1240000	35
Chr13	1240000	1245000	26
Chr13	1245000	1250000	23
Chr13	1250000	1255000	30
Chr13	1255000	1260000	18
Chr13	1260000	1265000	0
Chr13	1265000	1270000	33
Chr13	1270000	1275000	15
Chr13	1275000	1280000	24
Chr13	1280000	1285000	18
Chr13	1285000	1290000	6
Chr13	1290000	1295000	39
Chr13	1295000	1300000	29
Chr13	1300000	1305000	51
Chr13	1305000	1310000	33
Chr13	1310000	1315000	15
Chr13	1315000	1320000	38
Chr13	1320000	1325000	50
Chr13	1325000	1330000	93
Chr13	1330000	1335000	42
Chr13	1335000	1340000	30
Chr13	1340000	1345000	6
Chr13	1345000	1350000	0
Chr13	1350000	1355000	0
Chr13	1355000	1360000	0
Chr13	1360000	1365000	0
Chr13	1365000	1370000	0
Chr13	1370000	1375000	42
Chr13	1375000	1380000	12
Chr13	1380000	1385000	44
Chr13	1385000	1390000	41
Chr13	1390000	1395000	11
Chr13	1395000	1400000	20
Chr13	1400000	1405000	50
Chr13	1405000	1410000	32
Chr13	1410000	1415000	25
Chr13	1415000	1420000	28
Chr13	1420000	1425000	26
Chr13	1425000	1430000	15
Chr13	1430000	1435000	21
Chr13	1435000	1440000	38
Chr13	1440000	1445000	36
Chr13	1445000	1450000	8
Chr13	1450000	1455000	6
Chr13	1455000	1460000	18
Chr13	1460000	1465000	32
Chr13	1465000	1470000	29
Chr13	1470000	1475000	16
Chr13	1475000	1480000	34
Chr13	1480000	1485000	42
Chr13	1485000	1490000	31
Chr13	1490000	1495000	28
Chr13	1495000	1500000	35
Chr13	1500000	1505000	17
Chr13	1505000	1510000	14
Chr13	1510000	1515000	33
Chr13	1515000	1520000	15
Chr13	1520000	1525000	23
Chr13	1525000	1530000	34
Chr13	1530000	1535000	29
Chr13	1535000	1540000	38
Chr13	1540000	1545000	16
Chr13	1545000	1550000	14
Chr13	1550000	1555000	70
Chr13	1555000	1560000	14
Chr13	1560000	1565000	37
Chr13	1565000	1570000	23
Chr13	1570000	1575000	14
Chr13	1575000	1580000	41
Chr13	1580000	1585000	11
Chr13	1585000	1590000	44
Chr13	1590000	1595000	24
Chr13	1595000	1600000	21
Chr13	1600000	1605000	9
Chr13	1605000	1610000	50
Chr13	1610000	1615000	26
Chr13	1615000	1620000	24
Chr13	1620000	1625000	32
Chr13	1625000	1630000	37
Chr13	1630000	1635000	22
Chr13	1635000	1640000	25
Chr13	1640000	1645000	38
Chr13	1645000	1650000	21
Chr13	1650000	1655000	17
Chr13	1655000	1660000	20
Chr13	1660000	1665000	21
Chr13	1665000	1670000	26
Chr13	1670000	1675000	46
Chr13	1675000	1680000	38
Chr13	1680000	1685000	15
Chr13	1685000	1690000	29
Chr13	1690000	1695000	63
Chr13	1695000	1700000	53
Chr13	1700000	1705000	5
Chr13	1705000	1710000	28
Chr13	1710000	1715000	28
Chr13	1715000	1720000	16
Chr13	1720000	1725000	12
Chr13	1725000	1730000	33
Chr13	1730000	1735000	66
Chr13	1735000	1740000	21
Chr13	1740000	1745000	14
Chr13	1745000	1750000	16
Chr13	1750000	1755000	31
Chr13	1755000	1760000	29
Chr13	1760000	1765000	33
Chr13	1765000	1770000	23
Chr13	1770000	1775000	25
Chr13	1775000	1780000	34
Chr13	1780000	1785000	21
Chr13	1785000	1790000	21
Chr13	1790000	1795000	20
Chr13	1795000	1800000	46
Chr13	1800000	1805000	11
Chr13	1805000	1810000	20
Chr13	1810000	1815000	25
Chr13	1815000	1820000	22
Chr13	1820000	1825000	27
Chr13	1825000	1830000	9
Chr13	1830000	1835000	33
Chr13	1835000	1840000	28
Chr13	1840000	1845000	38
Chr13	1845000	1850000	18
Chr13	1850000	1855000	21
Chr13	1855000	1860000	33
Chr13	1860000	1865000	22
Chr13	1865000	1870000	20
Chr13	1870000	1875000	24
Chr13	1875000	1880000	48
Chr13	1880000	1885000	35
Chr13	1885000	1890000	29
Chr13	1890000	1895000	27
Chr13	1895000	1900000	0
Chr13	1900000	1905000	0
Chr13	1905000	1910000	0
Chr13	1910000	1915000	0
Chr13	1915000	1920000	0
Chr13	1920000	1925000	5
Chr13	1925000	1930000	38
Chr13	1930000	1935000	0
Chr13	1935000	1940000	0
Chr13	1940000	1945000	0
Chr13	1945000	1950000	0
Chr13	1950000	1955000	12
Chr13	1955000	1960000	11
Chr13	1960000	1965000	26
Chr13	1965000	1970000	15
Chr13	1970000	1975000	53
Chr13	1975000	1980000	19
Chr13	1980000	1985000	20
Chr13	1985000	1990000	20
Chr13	1990000	1995000	44
Chr13	1995000	2000000	12
Chr13	2000000	2005000	35
Chr13	2005000	2010000	14
Chr13	2010000	2015000	46
Chr13	2015000	2020000	46
Chr13	2020000	2025000	33
Chr13	2025000	2030000	39
Chr13	2030000	2035000	17
Chr13	2035000	2040000	17
Chr13	2040000	2045000	32
Chr13	2045000	2050000	18
Chr13	2050000	2055000	44
Chr13	2055000	2060000	9
Chr13	2060000	2065000	26
Chr13	2065000	2070000	32
Chr13	2070000	2075000	29
Chr13	2075000	2080000	15
Chr13	2080000	2085000	17
Chr13	2085000	2090000	23
Chr13	2090000	2095000	29
Chr13	2095000	2100000	14
Chr13	2100000	2105000	27
Chr13	2105000	2110000	44
Chr13	2110000	2115000	35
Chr13	2115000	2120000	9
Chr13	2120000	2125000	16
Chr13	2125000	2130000	28
Chr13	2130000	2135000	31
Chr13	2135000	2140000	23
Chr13	2140000	2145000	24
Chr13	2145000	2150000	18
Chr13	2150000	2155000	12
Chr13	2155000	2160000	30
Chr13	2160000	2165000	0
Chr13	2165000	2170000	18
Chr13	2170000	2175000	23
Chr13	2175000	2180000	28
Chr13	2180000	2185000	32
Chr13	2185000	2190000	9
Chr13	2190000	2195000	38
Chr13	2195000	2200000	28
Chr13	2200000	2205000	28
Chr13	2205000	2210000	62
Chr13	2210000	2215000	27
Chr13	2215000	2220000	17
Chr13	2220000	2225000	5
Chr13	2225000	2230000	50
Chr13	2230000	2235000	32
Chr13	2235000	2240000	22
Chr13	2240000	2245000	27
Chr13	2245000	2250000	18
Chr13	2250000	2255000	6
Chr13	2255000	2256029	0
Chr14	1	5000	23
Chr14	5000	10000	20
Chr14	10000	15000	26
Chr14	15000	20000	55
Chr14	20000	25000	47
Chr14	25000	30000	41
Chr14	30000	35000	28
Chr14	35000	40000	32
Chr14	40000	45000	25
Chr14	45000	50000	23
Chr14	50000	55000	31
Chr14	55000	60000	14
Chr14	60000	65000	32
Chr14	65000	70000	31
Chr14	70000	75000	5
Chr14	75000	80000	8
Chr14	80000	85000	22
Chr14	85000	90000	27
Chr14	90000	95000	14
Chr14	95000	100000	12
Chr14	100000	105000	17
Chr14	105000	110000	20
Chr14	110000	115000	18
Chr14	115000	120000	26
Chr14	120000	125000	34
Chr14	125000	130000	34
Chr14	130000	135000	25
Chr14	135000	140000	41
Chr14	140000	145000	27
Chr14	145000	150000	23
Chr14	150000	155000	14
Chr14	155000	160000	35
Chr14	160000	165000	37
Chr14	165000	170000	22
Chr14	170000	175000	19
Chr14	175000	180000	20
Chr14	180000	185000	21
Chr14	185000	190000	27
Chr14	190000	195000	26
Chr14	195000	200000	15
Chr14	200000	205000	5
Chr14	205000	210000	23
Chr14	210000	215000	0
Chr14	215000	220000	14
Chr14	220000	225000	19
Chr14	225000	230000	21
Chr14	230000	235000	53
Chr14	235000	240000	28
Chr14	240000	245000	43
Chr14	245000	250000	38
Chr14	250000	255000	34
Chr14	255000	260000	43
Chr14	260000	265000	20
Chr14	265000	270000	26
Chr14	270000	275000	39
Chr14	275000	280000	25
Chr14	280000	285000	34
Chr14	285000	290000	13
Chr14	290000	295000	27
Chr14	295000	300000	29
Chr14	300000	305000	18
Chr14	305000	310000	0
Chr14	310000	315000	30
Chr14	315000	320000	30
Chr14	320000	325000	0
Chr14	325000	330000	24
Chr14	330000	335000	0
Chr14	335000	340000	17
Chr14	340000	345000	5
Chr14	345000	350000	0
Chr14	350000	355000	0
Chr14	355000	360000	0
Chr14	360000	365000	0
Chr14	365000	370000	0
Chr14	370000	375000	0
Chr14	375000	380000	28
Chr14	380000	385000	25
Chr14	385000	390000	18
Chr14	390000	395000	32
Chr14	395000	400000	19
Chr14	400000	405000	22
Chr14	405000	410000	29
Chr14	410000	415000	6
Chr14	415000	420000	0
Chr14	420000	425000	17
Chr14	425000	430000	0
Chr14	430000	435000	29
Chr14	435000	440000	28
Chr14	440000	445000	20
Chr14	445000	450000	21
Chr14	450000	455000	34
Chr14	455000	460000	26
Chr14	460000	465000	23
Chr14	465000	470000	35
Chr14	470000	475000	30
Chr14	475000	480000	26
Chr14	480000	485000	15
Chr14	485000	490000	17
Chr14	490000	495000	23
Chr14	495000	500000	18
Chr14	500000	505000	18
Chr14	505000	510000	29
Chr14	510000	515000	32
Chr14	515000	520000	39
Chr14	520000	525000	24
Chr14	525000	530000	38
Chr14	530000	535000	25
Chr14	535000	540000	47
Chr14	540000	545000	42
Chr14	545000	550000	24
Chr14	550000	555000	41
Chr14	555000	560000	29
Chr14	560000	565000	14
Chr14	565000	570000	40
Chr14	570000	575000	31
Chr14	575000	580000	26
Chr14	580000	585000	33
Chr14	585000	590000	14
Chr14	590000	595000	29
Chr14	595000	600000	24
Chr14	600000	605000	27
Chr14	605000	610000	18
Chr14	610000	615000	20
Chr14	615000	620000	22
Chr14	620000	625000	26
Chr14	625000	630000	5
Chr14	630000	635000	14
Chr14	635000	640000	39
Chr14	640000	645000	33
Chr14	645000	650000	33
Chr14	650000	655000	29
Chr14	655000	660000	40
Chr14	660000	665000	29
Chr14	665000	670000	15
Chr14	670000	675000	19
Chr14	675000	680000	41
Chr14	680000	685000	30
Chr14	685000	690000	24
Chr14	690000	695000	12
Chr14	695000	700000	14
Chr14	700000	705000	38
Chr14	705000	710000	39
Chr14	710000	715000	33
Chr14	715000	720000	32
Chr14	720000	725000	40
Chr14	725000	730000	28
Chr14	730000	735000	35
Chr14	735000	740000	20
Chr14	740000	745000	47
Chr14	745000	750000	23
Chr14	750000	755000	37
Chr14	755000	760000	49
Chr14	760000	765000	56
Chr14	765000	770000	29
Chr14	770000	775000	41
Chr14	775000	780000	40
Chr14	780000	785000	31
Chr14	785000	790000	6
Chr14	790000	795000	49
Chr14	795000	800000	56
Chr14	800000	805000	26
Chr14	805000	810000	34
Chr14	810000	815000	11
Chr14	815000	820000	0
Chr14	820000	825000	0
Chr14	825000	830000	0
Chr14	830000	835000	0
Chr14	835000	840000	0
Chr14	840000	845000	26
Chr14	845000	850000	46
Chr14	850000	855000	17
Chr14	855000	860000	20
Chr14	860000	865000	12
Chr14	865000	870000	20
Chr14	870000	875000	46
Chr14	875000	880000	26
Chr14	880000	885000	39
Chr14	885000	890000	12
Chr14	890000	895000	26
Chr14	895000	900000	34
Chr14	900000	905000	33
Chr14	905000	910000	33
Chr14	910000	915000	35
Chr14	915000	920000	29
Chr14	920000	925000	6
Chr14	925000	930000	45
Chr14	930000	935000	27
Chr14	935000	940000	14
Chr14	940000	945000	55
Chr14	945000	950000	26
Chr14	950000	955000	34
Chr14	955000	960000	32
Chr14	960000	965000	26
Chr14	965000	970000	35
Chr14	970000	975000	47
Chr14	975000	980000	44
Chr14	980000	985000	45
Chr14	985000	990000	27
Chr14	990000	995000	29
Chr14	995000	1000000	5
Chr14	1000000	1005000	12
Chr14	1005000	1010000	29
Chr14	1010000	1015000	31
Chr14	1015000	1020000	22
Chr14	1020000	1025000	54
Chr14	1025000	1030000	49
Chr14	1030000	1035000	43
Chr14	1035000	1040000	25
Chr14	1040000	1045000	31
Chr14	1045000	1050000	32
Chr14	1050000	1055000	48
Chr14	1055000	1060000	24
Chr14	1060000	1065000	21
Chr14	1065000	1070000	20
Chr14	1070000	1075000	14
Chr14	1075000	1080000	17
Chr14	1080000	1085000	32
Chr14	1085000	1090000	9
Chr14	1090000	1095000	29
Chr14	1095000	1100000	23
Chr14	1100000	1105000	52
Chr14	1105000	1110000	20
Chr14	1110000	1115000	29
