chr	start	end	value
Chr11	1905000	1910000	0.4356
Chr11	1910000	1915000	0.4556
Chr11	1915000	1920000	0.445
Chr11	1920000	1925000	0.4546
Chr11	1925000	1930000	0.4548
Chr11	1930000	1935000	0.4364
Chr11	1935000	1940000	0.439
Chr11	1940000	1945000	0.4394
Chr11	1945000	1950000	0.4426
Chr11	1950000	1955000	0.4358
Chr11	1955000	1960000	0.4556
Chr11	1960000	1965000	0.4438
Chr11	1965000	1970000	0.4526
Chr11	1970000	1975000	0.4552
Chr11	1975000	1980000	0.4582
Chr11	1980000	1985000	0.4674
Chr11	1985000	1990000	0.4686
Chr11	1990000	1995000	0.4868
Chr11	1995000	2000000	0.4264
Chr11	2000000	2005000	0.4632
Chr11	2005000	2010000	0.4286
Chr11	2010000	2015000	0.467
Chr11	2015000	2020000	0.447
Chr11	2020000	2025000	0.4316
Chr11	2025000	2030000	0.4598
Chr11	2030000	2035000	0.4436
Chr11	2035000	2040000	0.4596
Chr11	2040000	2045000	0.4302
Chr11	2045000	2050000	0.4326
Chr11	2050000	2055000	0.4512
Chr11	2055000	2060000	0.4288
Chr11	2060000	2065000	0.4322
Chr11	2065000	2070000	0.4902
Chr11	2070000	2075000	0.4938
Chr11	2075000	2080000	0.4828
Chr11	2080000	2085000	0.5052
Chr11	2085000	2090000	0.483
Chr11	2090000	2095000	0.4412
Chr11	2095000	2100000	0.4554
Chr11	2100000	2105000	0.4518
Chr11	2105000	2110000	0.4336
Chr11	2110000	2115000	0.4358
Chr11	2115000	2120000	0.449
Chr11	2120000	2125000	0.4206
Chr11	2125000	2130000	0.4758
Chr11	2130000	2135000	0.4536
Chr11	2135000	2140000	0.455
Chr11	2140000	2145000	0.4722
Chr11	2145000	2150000	0.4346
Chr11	2150000	2155000	0.4188
Chr11	2155000	2160000	0.45
Chr11	2160000	2165000	0.4856
Chr11	2165000	2170000	0.467
Chr11	2170000	2175000	0.4278
Chr11	2175000	2180000	0.4512
Chr11	2180000	2185000	0.4358
Chr11	2185000	2190000	0.45
Chr11	2190000	2195000	0.4594
Chr11	2195000	2200000	0.4232
Chr11	2200000	2205000	0.4144
Chr11	2205000	2210000	0.441
Chr11	2210000	2215000	0.4522
Chr11	2215000	2220000	0.4448
Chr11	2220000	2225000	0.4906
Chr11	2225000	2230000	0.439
Chr11	2230000	2235000	0.4796
Chr11	2235000	2240000	0.4238
Chr11	2240000	2245000	0.439
Chr11	2245000	2250000	0.4582
Chr11	2250000	2255000	0.4694
Chr11	2255000	2260000	0.4614
Chr11	2260000	2265000	0.4518
Chr11	2265000	2270000	0.4676
Chr11	2270000	2275000	0.4274
Chr11	2275000	2280000	0.4666
Chr11	2280000	2285000	0.4442
Chr11	2285000	2290000	0.4572
Chr11	2290000	2295000	0.4554
Chr11	2295000	2300000	0.4644
Chr11	2300000	2305000	0.4326
Chr11	2305000	2310000	0.4364
Chr11	2310000	2315000	0.4612
Chr11	2315000	2320000	0.4726
Chr11	2320000	2325000	0.4298
Chr11	2325000	2330000	0.4364
Chr11	2330000	2335000	0.4706
Chr11	2335000	2340000	0.4536
Chr11	2340000	2345000	0.4354
Chr11	2345000	2350000	0.4732
Chr11	2350000	2352741	0.417001
Chr12	1	5000	0.3814
Chr12	5000	10000	0.409
Chr12	10000	15000	0.4502
Chr12	15000	20000	0.4574
Chr12	20000	25000	0.4372
Chr12	25000	30000	0.4482
Chr12	30000	35000	0.4462
Chr12	35000	40000	0.4746
Chr12	40000	45000	0.4618
Chr12	45000	50000	0.4714
Chr12	50000	55000	0.4332
Chr12	55000	60000	0.4604
Chr12	60000	65000	0.4876
Chr12	65000	70000	0.4452
Chr12	70000	75000	0.451
Chr12	75000	80000	0.4416
Chr12	80000	85000	0.4522
Chr12	85000	90000	0.4476
Chr12	90000	95000	0.4496
Chr12	95000	100000	0.4258
Chr12	100000	105000	0.4378
Chr12	105000	110000	0.4644
Chr12	110000	115000	0.4884
Chr12	115000	120000	0.4572
Chr12	120000	125000	0.4778
Chr12	125000	130000	0.463
Chr12	130000	135000	0.4432
Chr12	135000	140000	0.4348
Chr12	140000	145000	0.4376
Chr12	145000	150000	0.4454
Chr12	150000	155000	0.4626
Chr12	155000	160000	0.449
Chr12	160000	165000	0.4492
Chr12	165000	170000	0.4366
Chr12	170000	175000	0.4416
Chr12	175000	180000	0.4586
Chr12	180000	185000	0.4594
Chr12	185000	190000	0.45
Chr12	190000	195000	0.4338
Chr12	195000	200000	0.4476
Chr12	200000	205000	0.4424
Chr12	205000	210000	0.4278
Chr12	210000	215000	0.447
Chr12	215000	220000	0.453
Chr12	220000	225000	0.4342
Chr12	225000	230000	0.4348
Chr12	230000	235000	0.4434
Chr12	235000	240000	0.428
Chr12	240000	245000	0.4282
Chr12	245000	250000	0.4464
Chr12	250000	255000	0.422
Chr12	255000	260000	0.4538
Chr12	260000	265000	0.4644
Chr12	265000	270000	0.4514
Chr12	270000	275000	0.4474
Chr12	275000	280000	0.4282
Chr12	280000	285000	0.433
Chr12	285000	290000	0.4712
Chr12	290000	295000	0.4438
Chr12	295000	300000	0.459
Chr12	300000	305000	0.444
Chr12	305000	310000	0.4542
Chr12	310000	315000	0.48
Chr12	315000	320000	0.4556
Chr12	320000	325000	0.4468
Chr12	325000	330000	0.483
Chr12	330000	335000	0.44
Chr12	335000	340000	0.442
Chr12	340000	345000	0.462
Chr12	345000	350000	0.4494
Chr12	350000	355000	0.4822
Chr12	355000	360000	0.4672
Chr12	360000	365000	0.4732
Chr12	365000	370000	0.4736
Chr12	370000	375000	0.4488
Chr12	375000	380000	0.4326
Chr12	380000	385000	0.4502
Chr12	385000	390000	0.4658
Chr12	390000	395000	0.4388
Chr12	395000	400000	0.458
Chr12	400000	405000	0.4238
Chr12	405000	410000	0.4314
Chr12	410000	415000	0.424
Chr12	415000	420000	0.4412
Chr12	420000	425000	0.435
Chr12	425000	430000	0.4972
Chr12	430000	435000	0.486
Chr12	435000	440000	0.4354
Chr12	440000	445000	0.4408
Chr12	445000	450000	0.4444
Chr12	450000	455000	0.4474
Chr12	455000	460000	0.469
Chr12	460000	465000	0.4198
Chr12	465000	470000	0.4684
Chr12	470000	475000	0.4574
Chr12	475000	480000	0.4572
Chr12	480000	485000	0.4764
Chr12	485000	490000	0.4762
Chr12	490000	495000	0.4582
Chr12	495000	500000	0.4528
Chr12	500000	505000	0.4268
Chr12	505000	510000	0.4378
Chr12	510000	515000	0.454
Chr12	515000	520000	0.431
Chr12	520000	525000	0.3966
Chr12	525000	530000	0.2798
Chr12	530000	535000	0.3512
Chr12	535000	540000	0.4616
Chr12	540000	545000	0.4584
Chr12	545000	550000	0.4566
Chr12	550000	555000	0.439
Chr12	555000	560000	0.4368
Chr12	560000	565000	0.4982
Chr12	565000	570000	0.4584
Chr12	570000	575000	0.4462
Chr12	575000	580000	0.4524
Chr12	580000	585000	0.4762
Chr12	585000	590000	0.4104
Chr12	590000	595000	0.4316
Chr12	595000	600000	0.4452
Chr12	600000	605000	0.4498
Chr12	605000	610000	0.4646
Chr12	610000	615000	0.4472
Chr12	615000	620000	0.433
Chr12	620000	625000	0.4446
Chr12	625000	630000	0.4378
Chr12	630000	635000	0.4584
Chr12	635000	640000	0.4964
Chr12	640000	645000	0.4594
Chr12	645000	650000	0.4436
Chr12	650000	655000	0.4484
Chr12	655000	660000	0.4434
Chr12	660000	665000	0.4624
Chr12	665000	670000	0.4278
Chr12	670000	675000	0.435
Chr12	675000	680000	0.4402
Chr12	680000	685000	0.4282
Chr12	685000	690000	0.4478
Chr12	690000	695000	0.4482
Chr12	695000	700000	0.4356
Chr12	700000	705000	0.4734
Chr12	705000	710000	0.4672
Chr12	710000	715000	0.4628
Chr12	715000	720000	0.4598
Chr12	720000	725000	0.44
Chr12	725000	730000	0.479
Chr12	730000	735000	0.464
Chr12	735000	740000	0.4518
Chr12	740000	745000	0.4558
Chr12	745000	750000	0.4808
Chr12	750000	755000	0.4888
Chr12	755000	760000	0.5092
Chr12	760000	765000	0.4368
Chr12	765000	770000	0.4492
Chr12	770000	775000	0.432
Chr12	775000	780000	0.4654
Chr12	780000	785000	0.4528
Chr12	785000	790000	0.4466
Chr12	790000	795000	0.4596
Chr12	795000	800000	0.4608
Chr12	800000	805000	0.4728
Chr12	805000	810000	0.4494
Chr12	810000	815000	0.4556
Chr12	815000	820000	0.4514
Chr12	820000	825000	0.4356
Chr12	825000	830000	0.444
Chr12	830000	835000	0.4538
Chr12	835000	840000	0.4432
Chr12	840000	845000	0.4604
Chr12	845000	850000	0.4364
Chr12	850000	855000	0.432
Chr12	855000	860000	0.4444
Chr12	860000	865000	0.4446
Chr12	865000	870000	0.4924
Chr12	870000	875000	0.4464
Chr12	875000	880000	0.455
Chr12	880000	885000	0.4486
Chr12	885000	890000	0.4436
Chr12	890000	895000	0.452
Chr12	895000	900000	0.4554
Chr12	900000	905000	0.4658
Chr12	905000	910000	0.4274
Chr12	910000	915000	0.4336
Chr12	915000	920000	0.4538
Chr12	920000	925000	0.4608
Chr12	925000	930000	0.453
Chr12	930000	935000	0.4778
Chr12	935000	940000	0.4584
Chr12	940000	945000	0.4244
Chr12	945000	950000	0.4562
Chr12	950000	955000	0.4866
Chr12	955000	960000	0.4406
Chr12	960000	965000	0.482
Chr12	965000	970000	0.4798
Chr12	970000	975000	0.4506
Chr12	975000	980000	0.4586
Chr12	980000	985000	0.4382
Chr12	985000	990000	0.4864
Chr12	990000	995000	0.4384
Chr12	995000	1000000	0.4534
Chr12	1000000	1005000	0.455
Chr12	1005000	1010000	0.4588
Chr12	1010000	1015000	0.473
Chr12	1015000	1020000	0.458
Chr12	1020000	1025000	0.4808
Chr12	1025000	1030000	0.4606
Chr12	1030000	1035000	0.4552
Chr12	1035000	1040000	0.4478
Chr12	1040000	1045000	0.4296
Chr12	1045000	1050000	0.5026
Chr12	1050000	1055000	0.4696
Chr12	1055000	1060000	0.4624
Chr12	1060000	1065000	0.4712
Chr12	1065000	1070000	0.4618
Chr12	1070000	1075000	0.434
Chr12	1075000	1080000	0.4712
Chr12	1080000	1085000	0.445
Chr12	1085000	1090000	0.4618
Chr12	1090000	1095000	0.4604
Chr12	1095000	1100000	0.4494
Chr12	1100000	1105000	0.425
Chr12	1105000	1110000	0.4242
Chr12	1110000	1115000	0.442
Chr12	1115000	1120000	0.2304
Chr12	1120000	1125000	0.1964
Chr12	1125000	1130000	0.1954
Chr12	1130000	1135000	0.2034
Chr12	1135000	1140000	0.2462
Chr12	1140000	1145000	0.1878
Chr12	1145000	1150000	0.367
Chr12	1150000	1155000	0.4318
Chr12	1155000	1160000	0.4404
Chr12	1160000	1165000	0.439
Chr12	1165000	1170000	0.4422
Chr12	1170000	1175000	0.4904
Chr12	1175000	1180000	0.4528
Chr12	1180000	1185000	0.4336
Chr12	1185000	1190000	0.4404
Chr12	1190000	1195000	0.3922
Chr12	1195000	1200000	0.4418
Chr12	1200000	1205000	0.4178
Chr12	1205000	1210000	0.426
Chr12	1210000	1215000	0.4488
Chr12	1215000	1220000	0.4414
Chr12	1220000	1225000	0.4698
Chr12	1225000	1230000	0.4404
Chr12	1230000	1235000	0.4422
Chr12	1235000	1240000	0.4444
Chr12	1240000	1245000	0.4478
Chr12	1245000	1250000	0.486
Chr12	1250000	1255000	0.4754
Chr12	1255000	1260000	0.4402
Chr12	1260000	1265000	0.4318
Chr12	1265000	1270000	0.4788
Chr12	1270000	1275000	0.4702
Chr12	1275000	1280000	0.447
Chr12	1280000	1285000	0.4842
Chr12	1285000	1290000	0.4688
Chr12	1290000	1295000	0.5042
Chr12	1295000	1300000	0.498
Chr12	1300000	1305000	0.4602
Chr12	1305000	1310000	0.434
Chr12	1310000	1315000	0.4224
Chr12	1315000	1320000	0.4406
Chr12	1320000	1325000	0.4466
Chr12	1325000	1330000	0.3014
Chr12	1330000	1335000	0.367
Chr12	1335000	1340000	0.4286
Chr12	1340000	1345000	0.429
Chr12	1345000	1350000	0.4484
Chr12	1350000	1355000	0.4638
Chr12	1355000	1360000	0.4454
Chr12	1360000	1365000	0.4614
Chr12	1365000	1370000	0.4654
Chr12	1370000	1375000	0.4694
Chr12	1375000	1380000	0.46
Chr12	1380000	1385000	0.4416
Chr12	1385000	1390000	0.483
Chr12	1390000	1395000	0.4374
Chr12	1395000	1400000	0.4072
Chr12	1400000	1405000	0.4538
Chr12	1405000	1410000	0.405
Chr12	1410000	1415000	0.4302
Chr12	1415000	1420000	0.4322
Chr12	1420000	1425000	0.4384
Chr12	1425000	1430000	0.4776
Chr12	1430000	1435000	0.4322
Chr12	1435000	1440000	0.4656
Chr12	1440000	1445000	0.4286
Chr12	1445000	1450000	0.4496
Chr12	1450000	1455000	0.482
Chr12	1455000	1460000	0.4382
Chr12	1460000	1465000	0.4796
Chr12	1465000	1470000	0.4534
Chr12	1470000	1475000	0.4668
Chr12	1475000	1480000	0.4486
Chr12	1480000	1485000	0.4592
Chr12	1485000	1490000	0.462
Chr12	1490000	1495000	0.4738
Chr12	1495000	1500000	0.4516
Chr12	1500000	1505000	0.437
Chr12	1505000	1510000	0.4626
Chr12	1510000	1515000	0.4436
Chr12	1515000	1520000	0.4382
Chr12	1520000	1525000	0.4358
Chr12	1525000	1530000	0.4634
Chr12	1530000	1535000	0.4546
Chr12	1535000	1540000	0.4704
Chr12	1540000	1545000	0.4448
Chr12	1545000	1550000	0.4706
Chr12	1550000	1555000	0.4704
Chr12	1555000	1560000	0.4684
Chr12	1560000	1565000	0.437
Chr12	1565000	1570000	0.4422
Chr12	1570000	1575000	0.4902
Chr12	1575000	1580000	0.3234
Chr12	1580000	1585000	0.1932
Chr12	1585000	1590000	0.2614
Chr12	1590000	1595000	0.2164
Chr12	1595000	1600000	0.2
Chr12	1600000	1605000	0.1864
Chr12	1605000	1610000	0.1836
Chr12	1610000	1615000	0.4476
Chr12	1615000	1620000	0.433
Chr12	1620000	1625000	0.4234
Chr12	1625000	1630000	0.448
Chr12	1630000	1635000	0.4604
Chr12	1635000	1640000	0.4742
Chr12	1640000	1645000	0.474
Chr12	1645000	1650000	0.469
Chr12	1650000	1655000	0.4276
Chr12	1655000	1660000	0.447
Chr12	1660000	1665000	0.4338
Chr12	1665000	1670000	0.4478
Chr12	1670000	1675000	0.4164
Chr12	1675000	1680000	0.419
Chr12	1680000	1685000	0.4456
Chr12	1685000	1690000	0.4744
Chr12	1690000	1695000	0.4718
Chr12	1695000	1700000	0.4884
Chr12	1700000	1705000	0.4404
Chr12	1705000	1710000	0.4548
Chr12	1710000	1715000	0.4678
Chr12	1715000	1720000	0.4582
Chr12	1720000	1725000	0.4528
Chr12	1725000	1730000	0.4896
Chr12	1730000	1735000	0.4636
Chr12	1735000	1740000	0.4324
Chr12	1740000	1745000	0.456
Chr12	1745000	1750000	0.3844
Chr12	1750000	1755000	0.2754
Chr12	1755000	1760000	0.452
Chr12	1760000	1765000	0.4218
Chr12	1765000	1770000	0.4416
Chr12	1770000	1775000	0.4384
Chr12	1775000	1780000	0.4454
Chr12	1780000	1785000	0.4266
Chr12	1785000	1790000	0.4488
Chr12	1790000	1795000	0.4518
Chr12	1795000	1800000	0.4812
Chr12	1800000	1805000	0.5218
Chr12	1805000	1810000	0.4554
Chr12	1810000	1815000	0.4726
Chr12	1815000	1820000	0.4364
Chr12	1820000	1825000	0.4652
Chr12	1825000	1830000	0.429
Chr12	1830000	1835000	0.4448
Chr12	1835000	1840000	0.4436
Chr12	1840000	1845000	0.4572
Chr12	1845000	1850000	0.443
Chr12	1850000	1855000	0.446
Chr12	1855000	1860000	0.43
Chr12	1860000	1865000	0.442
Chr12	1865000	1870000	0.4386
Chr12	1870000	1875000	0.451
Chr12	1875000	1880000	0.4544
Chr12	1880000	1885000	0.4668
Chr12	1885000	1890000	0.4708
Chr12	1890000	1895000	0.4354
Chr12	1895000	1900000	0.4482
Chr12	1900000	1905000	0.4136
Chr12	1905000	1910000	0.4226
Chr12	1910000	1915000	0.4732
Chr12	1915000	1920000	0.4572
Chr12	1920000	1925000	0.442
Chr12	1925000	1930000	0.4876
Chr12	1930000	1935000	0.4692
Chr12	1935000	1940000	0.4772
Chr12	1940000	1945000	0.4158
Chr12	1945000	1950000	0.4512
Chr12	1950000	1955000	0.4138
Chr12	1955000	1960000	0.4244
Chr12	1960000	1965000	0.4614
Chr12	1965000	1970000	0.4626
Chr12	1970000	1975000	0.4502
Chr12	1975000	1980000	0.4748
Chr12	1980000	1985000	0.4248
Chr12	1985000	1990000	0.4486
Chr12	1990000	1995000	0.4276
Chr12	1995000	2000000	0.472
Chr12	2000000	2005000	0.4384
Chr12	2005000	2010000	0.4242
Chr12	2010000	2015000	0.4458
Chr12	2015000	2020000	0.4292
Chr12	2020000	2025000	0.4508
Chr12	2025000	2030000	0.4378
Chr12	2030000	2035000	0.433
Chr12	2035000	2040000	0.4648
Chr12	2040000	2045000	0.452
Chr12	2045000	2050000	0.4416
Chr12	2050000	2055000	0.4558
Chr12	2055000	2060000	0.4134
Chr12	2060000	2065000	0.432
Chr12	2065000	2070000	0.4516
Chr12	2070000	2075000	0.4754
Chr12	2075000	2080000	0.4598
Chr12	2080000	2085000	0.4578
Chr12	2085000	2090000	0.4188
Chr12	2090000	2095000	0.423
Chr12	2095000	2100000	0.4144
Chr12	2100000	2105000	0.4472
Chr12	2105000	2110000	0.4362
Chr12	2110000	2115000	0.4372
Chr12	2115000	2120000	0.4358
Chr12	2120000	2125000	0.4628
Chr12	2125000	2130000	0.4194
Chr12	2130000	2135000	0.4522
Chr12	2135000	2140000	0.4378
Chr12	2140000	2145000	0.4354
Chr12	2145000	2150000	0.4716
Chr12	2150000	2155000	0.4258
Chr12	2155000	2160000	0.4528
Chr12	2160000	2165000	0.466
Chr12	2165000	2170000	0.4664
Chr12	2170000	2175000	0.446
Chr12	2175000	2180000	0.4494
Chr12	2180000	2185000	0.447
Chr12	2185000	2190000	0.4338
Chr12	2190000	2195000	0.4408
Chr12	2195000	2200000	0.4372
Chr12	2200000	2205000	0.4618
Chr12	2205000	2210000	0.4764
Chr12	2210000	2215000	0.467
Chr12	2215000	2220000	0.4822
Chr12	2220000	2225000	0.4554
Chr12	2225000	2230000	0.4212
Chr12	2230000	2235000	0.4314
Chr12	2235000	2240000	0.4458
Chr12	2240000	2245000	0.4592
Chr12	2245000	2250000	0.4784
Chr12	2250000	2255000	0.4726
Chr12	2255000	2260000	0.4644
Chr12	2260000	2265000	0.477
Chr12	2265000	2270000	0.4736
Chr12	2270000	2275000	0.443
Chr12	2275000	2280000	0.4564
Chr12	2280000	2285000	0.4434
Chr12	2285000	2290000	0.4366
Chr12	2290000	2295000	0.4366
Chr12	2295000	2300000	0.429
Chr12	2300000	2305000	0.459
Chr12	2305000	2309148	0.48433
Chr13	1	5000	0.2672
Chr13	5000	10000	0.4324
Chr13	10000	15000	0.4294
Chr13	15000	20000	0.4302
Chr13	20000	25000	0.465
Chr13	25000	30000	0.458
Chr13	30000	35000	0.4402
Chr13	35000	40000	0.4448
Chr13	40000	45000	0.4668
Chr13	45000	50000	0.457
Chr13	50000	55000	0.4392
Chr13	55000	60000	0.4358
Chr13	60000	65000	0.4366
Chr13	65000	70000	0.4484
Chr13	70000	75000	0.4654
Chr13	75000	80000	0.4506
Chr13	80000	85000	0.4984
Chr13	85000	90000	0.457
Chr13	90000	95000	0.4778
Chr13	95000	100000	0.4576
Chr13	100000	105000	0.4616
Chr13	105000	110000	0.428
Chr13	110000	115000	0.4568
Chr13	115000	120000	0.4494
Chr13	120000	125000	0.4462
Chr13	125000	130000	0.4406
Chr13	130000	135000	0.4306
Chr13	135000	140000	0.4364
Chr13	140000	145000	0.46
Chr13	145000	150000	0.4698
Chr13	150000	155000	0.4392
Chr13	155000	160000	0.4456
Chr13	160000	165000	0.4492
Chr13	165000	170000	0.452
Chr13	170000	175000	0.4754
Chr13	175000	180000	0.4462
Chr13	180000	185000	0.4568
Chr13	185000	190000	0.4446
Chr13	190000	195000	0.4486
Chr13	195000	200000	0.4286
Chr13	200000	205000	0.4496
Chr13	205000	210000	0.4342
Chr13	210000	215000	0.4502
Chr13	215000	220000	0.4474
Chr13	220000	225000	0.4552
Chr13	225000	230000	0.434
Chr13	230000	235000	0.4182
Chr13	235000	240000	0.4352
Chr13	240000	245000	0.4412
Chr13	245000	250000	0.4294
Chr13	250000	255000	0.456
Chr13	255000	260000	0.4522
Chr13	260000	265000	0.4268
Chr13	265000	270000	0.4618
Chr13	270000	275000	0.4518
Chr13	275000	280000	0.4878
Chr13	280000	285000	0.484
Chr13	285000	290000	0.4464
Chr13	290000	295000	0.4456
Chr13	295000	300000	0.455
Chr13	300000	305000	0.4448
Chr13	305000	310000	0.4748
Chr13	310000	315000	0.4654
Chr13	315000	320000	0.4934
Chr13	320000	325000	0.4592
Chr13	325000	330000	0.438
Chr13	330000	335000	0.4506
Chr13	335000	340000	0.4474
Chr13	340000	345000	0.4476
Chr13	345000	350000	0.4456
Chr13	350000	355000	0.4564
Chr13	355000	360000	0.4526
Chr13	360000	365000	0.4282
Chr13	365000	370000	0.4198
Chr13	370000	375000	0.4442
Chr13	375000	380000	0.48
Chr13	380000	385000	0.4826
Chr13	385000	390000	0.4372
Chr13	390000	395000	0.437
Chr13	395000	400000	0.4108
Chr13	400000	405000	0.4642
Chr13	405000	410000	0.4926
Chr13	410000	415000	0.4658
Chr13	415000	420000	0.4762
Chr13	420000	425000	0.421
Chr13	425000	430000	0.4362
Chr13	430000	435000	0.4258
Chr13	435000	440000	0.4448
Chr13	440000	445000	0.4366
Chr13	445000	450000	0.4592
Chr13	450000	455000	0.4662
Chr13	455000	460000	0.4382
Chr13	460000	465000	0.4596
Chr13	465000	470000	0.4638
Chr13	470000	475000	0.4854
Chr13	475000	480000	0.4958
Chr13	480000	485000	0.4662
Chr13	485000	490000	0.457
Chr13	490000	495000	0.4566
Chr13	495000	500000	0.4428
Chr13	500000	505000	0.4446
Chr13	505000	510000	0.4592
Chr13	510000	515000	0.4636
Chr13	515000	520000	0.4724
Chr13	520000	525000	0.4852
Chr13	525000	530000	0.453
Chr13	530000	535000	0.5214
Chr13	535000	540000	0.4306
Chr13	540000	545000	0.4554
Chr13	545000	550000	0.473
Chr13	550000	555000	0.449
Chr13	555000	560000	0.4498
Chr13	560000	565000	0.4776
Chr13	565000	570000	0.463
Chr13	570000	575000	0.489
Chr13	575000	580000	0.4456
Chr13	580000	585000	0.4528
Chr13	585000	590000	0.4752
Chr13	590000	595000	0.4816
Chr13	595000	600000	0.4568
Chr13	600000	605000	0.4598
Chr13	605000	610000	0.4412
Chr13	610000	615000	0.4556
Chr13	615000	620000	0.4414
Chr13	620000	625000	0.4738
Chr13	625000	630000	0.5042
Chr13	630000	635000	0.481
Chr13	635000	640000	0.458
Chr13	640000	645000	0.4604
Chr13	645000	650000	0.4718
Chr13	650000	655000	0.4548
Chr13	655000	660000	0.4386
Chr13	660000	665000	0.504
Chr13	665000	670000	0.4358
Chr13	670000	675000	0.4648
Chr13	675000	680000	0.4414
Chr13	680000	685000	0.4966
Chr13	685000	690000	0.4776
Chr13	690000	695000	0.4228
Chr13	695000	700000	0.4436
Chr13	700000	705000	0.4436
Chr13	705000	710000	0.4384
Chr13	710000	715000	0.4414
Chr13	715000	720000	0.4664
Chr13	720000	725000	0.4672
Chr13	725000	730000	0.4446
Chr13	730000	735000	0.4668
Chr13	735000	740000	0.4886
Chr13	740000	745000	0.4552
Chr13	745000	750000	0.4304
Chr13	750000	755000	0.4514
Chr13	755000	760000	0.4856
Chr13	760000	765000	0.4874
Chr13	765000	770000	0.4806
Chr13	770000	775000	0.451
Chr13	775000	780000	0.4506
Chr13	780000	785000	0.4978
Chr13	785000	790000	0.4388
Chr13	790000	795000	0.4338
Chr13	795000	800000	0.4434
Chr13	800000	805000	0.4812
Chr13	805000	810000	0.4316
Chr13	810000	815000	0.4366
Chr13	815000	820000	0.4406
Chr13	820000	825000	0.4726
Chr13	825000	830000	0.451
Chr13	830000	835000	0.4664
Chr13	835000	840000	0.454
Chr13	840000	845000	0.4498
Chr13	845000	850000	0.4854
Chr13	850000	855000	0.4588
Chr13	855000	860000	0.4834
Chr13	860000	865000	0.4468
Chr13	865000	870000	0.4434
Chr13	870000	875000	0.4648
Chr13	875000	880000	0.432
Chr13	880000	885000	0.4728
Chr13	885000	890000	0.4646
Chr13	890000	895000	0.4738
Chr13	895000	900000	0.4684
Chr13	900000	905000	0.47
Chr13	905000	910000	0.4694
Chr13	910000	915000	0.4476
Chr13	915000	920000	0.4644
Chr13	920000	925000	0.481
Chr13	925000	930000	0.4432
Chr13	930000	935000	0.464
Chr13	935000	940000	0.4524
Chr13	940000	945000	0.4868
Chr13	945000	950000	0.4676
Chr13	950000	955000	0.454
Chr13	955000	960000	0.4272
Chr13	960000	965000	0.4686
Chr13	965000	970000	0.4868
Chr13	970000	975000	0.4732
Chr13	975000	980000	0.447
Chr13	980000	985000	0.4634
Chr13	985000	990000	0.4696
Chr13	990000	995000	0.4394
Chr13	995000	1000000	0.4874
Chr13	1000000	1005000	0.4802
Chr13	1005000	1010000	0.425
Chr13	1010000	1015000	0.4392
Chr13	1015000	1020000	0.473
Chr13	1020000	1025000	0.461
Chr13	1025000	1030000	0.4936
Chr13	1030000	1035000	0.4866
Chr13	1035000	1040000	0.4442
Chr13	1040000	1045000	0.4324
Chr13	1045000	1050000	0.4284
Chr13	1050000	1055000	0.4306
Chr13	1055000	1060000	0.465
Chr13	1060000	1065000	0.4634
Chr13	1065000	1070000	0.4588
Chr13	1070000	1075000	0.4544
Chr13	1075000	1080000	0.4124
Chr13	1080000	1085000	0.4658
Chr13	1085000	1090000	0.4798
Chr13	1090000	1095000	0.473
Chr13	1095000	1100000	0.4806
Chr13	1100000	1105000	0.464
Chr13	1105000	1110000	0.4708
Chr13	1110000	1115000	0.452
Chr13	1115000	1120000	0.475
Chr13	1120000	1125000	0.4438
Chr13	1125000	1130000	0.4364
Chr13	1130000	1135000	0.4598
Chr13	1135000	1140000	0.442
Chr13	1140000	1145000	0.4368
Chr13	1145000	1150000	0.4586
Chr13	1150000	1155000	0.4698
Chr13	1155000	1160000	0.4246
Chr13	1160000	1165000	0.4288
Chr13	1165000	1170000	0.495
Chr13	1170000	1175000	0.449
Chr13	1175000	1180000	0.4946
Chr13	1180000	1185000	0.4082
Chr13	1185000	1190000	0.4426
Chr13	1190000	1195000	0.4786
Chr13	1195000	1200000	0.4918
Chr13	1200000	1205000	0.4768
Chr13	1205000	1210000	0.4752
Chr13	1210000	1215000	0.451
Chr13	1215000	1220000	0.455
Chr13	1220000	1225000	0.4824
Chr13	1225000	1230000	0.438
Chr13	1230000	1235000	0.4398
Chr13	1235000	1240000	0.4298
Chr13	1240000	1245000	0.4434
Chr13	1245000	1250000	0.4414
Chr13	1250000	1255000	0.4654
Chr13	1255000	1260000	0.4174
Chr13	1260000	1265000	0.4322
Chr13	1265000	1270000	0.4566
Chr13	1270000	1275000	0.4666
Chr13	1275000	1280000	0.443
Chr13	1280000	1285000	0.4368
Chr13	1285000	1290000	0.4276
Chr13	1290000	1295000	0.4526
Chr13	1295000	1300000	0.4578
Chr13	1300000	1305000	0.4674
Chr13	1305000	1310000	0.4542
Chr13	1310000	1315000	0.4602
Chr13	1315000	1320000	0.4544
Chr13	1320000	1325000	0.4536
Chr13	1325000	1330000	0.4698
Chr13	1330000	1335000	0.4524
Chr13	1335000	1340000	0.4258
Chr13	1340000	1345000	0.2694
Chr13	1345000	1350000	0.1586
Chr13	1350000	1355000	0.1524
Chr13	1355000	1360000	0.1702
Chr13	1360000	1365000	0.2032
Chr13	1365000	1370000	0.2254
Chr13	1370000	1375000	0.419
Chr13	1375000	1380000	0.4482
Chr13	1380000	1385000	0.4778
Chr13	1385000	1390000	0.4812
